1918120,0.0485386,0.0855439,1.49304,0,0,0
1918121,0.0486478,0.0857683,1.49284,0,0,0
1918124,0.048044,0.0878219,1.49295,0,0,0
1918125,0.0478352,0.088357,1.49295,0,0,0
1918126,0.0477557,0.0891932,1.49288,0,0,0
1918129,0.0464477,0.091689,1.49314,0,0,0
1918130,0.0462724,0.0923648,1.49316,0,0,0
1918131,0.0460162,0.0929381,1.49317,0,0,0
1918134,0.0455938,0.0951373,1.493,0,0,0
1918135,0.0456212,0.0959714,1.49295,0,0,0
1918136,0.0453829,0.0965757,1.493,0,0,0
1918139,0.0448891,0.098414,1.49301,0,0,0
1918140,0.0446669,0.0989678,1.49302,0,0,0
1918141,0.0444509,0.0994927,1.493,0,0,0
1918144,0.0439826,0.101239,1.49274,0,0,0
1918145,0.0438187,0.10183,1.49272,0,0,0
1918146,0.0440633,0.101467,1.49317,0,0,0
1918149,0.0437639,0.10326,1.49302,0,0,0
1918150,0.0434709,0.103614,1.4932,0,0,0
1918151,0.0433324,0.104124,1.49317,0,0,0
1918154,0.0423545,0.106496,1.49254,0,0,0
1918155,0.04221,0.106959,1.49251,0,0,0
1918156,0.0420036,0.107365,1.49251,0,0,0
1918159,0.0415062,0.108722,1.49264,0,0,0
1918160,0.0413405,0.109178,1.49263,0,0,0
1918161,0.0411699,0.109606,1.4925,0,0,0
1918164,0.0405205,0.110725,1.4925,0,0,0
1918165,0.0403084,0.111202,1.49259,0,0,0
1918166,0.0400795,0.111469,1.49252,0,0,0
1918169,0.039209,0.113152,1.49259,0,0,0
1918170,0.039298,0.112816,1.49267,0,0,0
1918171,0.0392091,0.113229,1.49253,0,0,0
1918174,0.0386857,0.11407,1.49269,0,0,0
1918175,0.0385282,0.114363,1.49273,0,0,0
1918176,0.0383577,0.114618,1.49282,0,0,0
1918179,0.0377126,0.11524,1.49303,0,0,0
1918180,0.0375203,0.115418,1.49309,0,0,0
1918181,0.0373405,0.115606,1.49323,0,0,0
1918184,0.0368567,0.116162,1.49353,0,0,0
1918185,0.0366578,0.11641,1.49359,0,0,0
1918186,0.0364503,0.116551,1.49372,0,0,0
1918189,0.035877,0.116979,1.49395,0,0,0
1918190,0.0356753,0.117069,1.49406,0,0,0
