1773486,0.123671,-0.398655,0.108509,0,0,0
1773487,0.123636,-0.39858,0.108499,0,0,0
1773490,0.123457,-0.398378,0.108435,0,0,0
1773491,0.123646,-0.398641,0.108505,0,0,0
1773492,0.123682,-0.398724,0.108494,0,0,0
1773495,0.123483,-0.398383,0.108419,0,0,0
1773496,0.123677,-0.398691,0.108484,0,0,0
1773497,0.123646,-0.398665,0.108497,0,0,0
1773500,0.123645,-0.398623,0.108523,0,0,0
1773501,0.123671,-0.398718,0.108495,0,0,0
1773502,0.123451,-0.398362,0.108438,0,0,0
1773505,0.123638,-0.398633,0.108502,0,0,0
1773506,0.123639,-0.398665,0.108489,0,0,0
1773507,0.12343,-0.398324,0.108446,0,0,0
1773510,0.123488,-0.398392,0.108425,0,0,0
1773511,0.123678,-0.398667,0.108476,0,0,0
1773512,0.123467,-0.398379,0.108443,0,0,0
1773515,0.123447,-0.398366,0.108437,0,0,0
1773516,0.123636,-0.398661,0.108475,0,0,0
1773517,0.123646,-0.398654,0.108498,0,0,0
1773520,0.123655,-0.398651,0.108467,0,0,0
1773521,0.123612,-0.398593,0.108492,0,0,0
1773522,0.123403,-0.398272,0.108452,0,0,0
1773525,0.123469,-0.398398,0.108447,0,0,0
1773526,0.123658,-0.398743,0.108489,0,0,0
1773527,0.123431,-0.398312,0.108409,0,0,0
1773530,0.123468,-0.398375,0.108407,0,0,0
1773531,0.123662,-0.398671,0.108492,0,0,0
1773532,0.123429,-0.398369,0.108409,0,0,0
1773535,0.12347,-0.39839,0.10842,0,0,0
1773536,0.123482,-0.398409,0.108439,0,0,0
1773537,0.123651,-0.398709,0.108504,0,0,0
1773540,0.123668,-0.398696,0.108483,0,0,0
1773541,0.123456,-0.398354,0.108438,0,0,0
1773542,0.123615,-0.398634,0.108519,0,0,0
1773545,0.123436,-0.398368,0.108405,0,0,0
1773546,0.123671,-0.398723,0.108474,0,0,0
1773547,0.123606,-0.398587,0.108491,0,0,0
1773550,0.123625,-0.398587,0.108502,0,0,0
1773551,0.123646,-0.398658,0.108482,0,0,0
1773552,0.123629,-0.398658,0.108492,0,0,0
1773555,0.123655,-0.39867,0.108471,0,0,0
1773556,0.123592,-0.39855,0.108504,0,0,0
1773557,0.123646,-0.398673,0.108469,0,0,0
1773560,0.123676,-0.398721,0.108477,0,0,0
1773561,0.123381,-0.398247,0.108433,0,0,0
1773562,0.123658,-0.398684,0.108459,0,0,0
1773565,0.12347,-0.398348,0.108425,0,0,0
1773566,0.12343,-0.398331,0.108445,0,0,0
1773567,0.123685,-0.398705,0.108502,0,0,0
1773570,0.123425,-0.398339,0.108439,0,0,0
1773571,0.123626,-0.398608,0.108495,0,0,0
1773572,0.123642,-0.398624,0.108483,0,0,0
1773575,0.12346,-0.398387,0.108421,0,0,0
1773576,0.123449,-0.398338,0.108441,0,0,0
1773577,0.123449,-0.398367,0.108397,0,0,0
1773580,0.123615,-0.398613,0.108498,0,0,0
1773581,0.12369,-0.398695,0.108487,0,0,0
1773582,0.123591,-0.398559,0.108491,0,0,0
1773585,0.123668,-0.398684,0.108479,0,0,0
1773586,0.123594,-0.398537,0.108494,0,0,0
1773587,0.123673,-0.398694,0.108499,0,0,0
1773590,0.123694,-0.398745,0.108475,0,0,0
1773591,0.123453,-0.398371,0.108427,0,0,0
1773592,0.123664,-0.398671,0.108492,0,0,0
1773595,0.123474,-0.398402,0.108436,0,0,0
1773596,0.123629,-0.398622,0.108507,0,0,0
1773597,0.123644,-0.398675,0.108495,0,0,0
1773600,0.123619,-0.398596,0.108512,0,0,0
1773601,0.123456,-0.398392,0.108444,0,0,0
1773602,0.123453,-0.398321,0.10843,0,0,0
1773605,0.123627,-0.398576,0.108497,0,0,0
1773606,0.123692,-0.398707,0.108477,0,0,0
1773607,0.123641,-0.398655,0.10847,0,0,0
1773610,0.123622,-0.398595,0.108488,0,0,0
1773611,0.123425,-0.398325,0.108439,0,0,0
1773612,0.123637,-0.398611,0.108506,0,0,0
1773615,0.123624,-0.398597,0.108499,0,0,0
1773616,0.123441,-0.398312,0.108445,0,0,0
1773617,0.12368,-0.398664,0.10846,0,0,0
1773620,0.123449,-0.398338,0.108443,0,0,0
1773621,0.123471,-0.398392,0.108419,0,0,0
1773622,0.123633,-0.398639,0.108478,0,0,0
1773625,0.123636,-0.398633,0.108487,0,0,0
1773626,0.123628,-0.398617,0.108486,0,0,0
1773627,0.123463,-0.398392,0.108412,0,0,0
1773630,0.123647,-0.398624,0.108489,0,0,0
1773631,0.123644,-0.398661,0.108481,0,0,0
1773632,0.123651,-0.398654,0.108494,0,0,0
1773635,0.123485,-0.398393,0.108445,0,0,0
1773636,0.123659,-0.398677,0.108489,0,0,0
1773637,0.123626,-0.398631,0.108512,0,0,0
1773640,0.123642,-0.398627,0.108512,0,0,0
1773641,0.123439,-0.398332,0.10845,0,0,0
1773642,0.123668,-0.398671,0.108486,0,0,0
1773645,0.123472,-0.398366,0.108435,0,0,0
1773646,0.123616,-0.398551,0.108497,0,0,0
1773647,0.123468,-0.398367,0.108428,0,0,0
1773650,0.123448,-0.398318,0.108433,0,0,0
1773651,0.123603,-0.398549,0.108494,0,0,0
1773652,0.123612,-0.398593,0.108513,0,0,0
1773655,0.123442,-0.398323,0.108446,0,0,0
1773656,0.123481,-0.398364,0.108418,0,0,0
1773657,0.123444,-0.398333,0.108433,0,0,0
1773660,0.123432,-0.398291,0.108435,0,0,0
1773661,0.123678,-0.398701,0.108502,0,0,0
1773662,0.123576,-0.398511,0.108509,0,0,0
1773665,0.123629,-0.398635,0.108502,0,0,0
1773666,0.123474,-0.39848,0.108418,0,0,0
1773670,0.123686,-0.398705,0.108522,0,0,0
1773670,0.123686,-0.398705,0.108522,0,0,0
1773671,0.123457,-0.398386,0.108431,0,0,0
1773672,0.123649,-0.398685,0.108474,0,0,0
1773675,0.123698,-0.39867,0.108496,0,0,0
1773676,0.123657,-0.398586,0.10852,0,0,0
1773677,0.123466,-0.398405,0.108449,0,0,0
1773680,0.123628,-0.398629,0.108502,0,0,0
1773681,0.123674,-0.398659,0.108515,0,0,0
1773682,0.123697,-0.398689,0.108525,0,0,0
1773685,0.123566,-0.398548,0.108496,0,0,0
1773686,0.123391,-0.398255,0.108432,0,0,0
1773687,0.12349,-0.398374,0.108467,0,0,0
1773690,0.123431,-0.398313,0.108453,0,0,0
1773691,0.123625,-0.39866,0.108468,0,0,0
1773692,0.123394,-0.398262,0.10844,0,0,0
1773695,0.123678,-0.398659,0.108516,0,0,0
1773696,0.123669,-0.398641,0.10851,0,0,0
1773697,0.12366,-0.398653,0.108484,0,0,0
1773700,0.123676,-0.398672,0.108487,0,0,0
1773701,0.123656,-0.398653,0.108513,0,0,0
1773702,0.123666,-0.398665,0.108494,0,0,0
1773705,0.123469,-0.398359,0.108426,0,0,0
1773706,0.123647,-0.398637,0.108502,0,0,0
1773707,0.1236,-0.398536,0.108508,0,0,0
1773710,0.123445,-0.398362,0.108449,0,0,0
1773711,0.123623,-0.398611,0.108515,0,0,0
1773712,0.123645,-0.398639,0.108493,0,0,0
1773715,0.123658,-0.398649,0.108497,0,0,0
1773716,0.123637,-0.398638,0.108508,0,0,0
1773717,0.123658,-0.398685,0.10849,0,0,0
1773720,0.123476,-0.398356,0.108411,0,0,0
1773721,0.123473,-0.39843,0.108432,0,0,0
1773722,0.123651,-0.398622,0.108502,0,0,0
1773725,0.123451,-0.398337,0.108459,0,0,0
1773726,0.123297,-0.398476,0.108602,0,0,0
1773727,0.123463,-0.398342,0.108447,0,0,0
1773730,0.123441,-0.398292,0.108463,0,0,0
1773731,0.123703,-0.398741,0.108476,0,0,0
1773732,0.123413,-0.398343,0.108432,0,0,0
1773735,0.123684,-0.398656,0.108482,0,0,0
1773736,0.123626,-0.398588,0.108507,0,0,0
