1931621,0.103268,-0.0195763,0.608794,0,0,0
1931624,0.107995,-0.0138852,0.621092,0,0,0
1931625,0.109217,-0.0121776,0.624915,0,0,0
1931626,0.111297,-0.0104172,0.628665,0,0,0
1931629,0.11411,-0.00368913,0.639574,0,0,0
1931630,0.115502,-0.00190506,0.643769,0,0,0
1931631,0.117647,-0.000763658,0.648276,0,0,0
1931634,0.120168,0.00463394,0.660079,0,0,0
1931635,0.121348,0.00652974,0.663666,0,0,0
1931636,0.122343,0.00752385,0.667768,0,0,0
1931639,0.125071,0.0122138,0.680077,0,0,0
1931640,0.125435,0.0134577,0.684328,0,0,0
1931641,0.126433,0.0148312,0.688376,0,0,0
1931644,0.128034,0.0188088,0.699913,0,0,0
1931645,0.129329,0.0199308,0.704595,0,0,0
1931646,0.129879,0.0211269,0.708714,0,0,0
1931649,0.131422,0.0245913,0.721029,0,0,0
1931650,0.131786,0.0254858,0.725242,0,0,0
1931651,0.132099,0.0266483,0.729283,0,0,0
1931654,0.132898,0.0294306,0.74188,0,0,0
1931655,0.133364,0.030032,0.745594,0,0,0
1931656,0.133386,0.0310902,0.750019,0,0,0
1931659,0.134634,0.0328931,0.762881,0,0,0
1931660,0.134723,0.0339235,0.767032,0,0,0
1931661,0.134714,0.0345914,0.771408,0,0,0
1931664,0.134326,0.0375135,0.78274,0,0,0
1931665,0.133975,0.0378247,0.787479,0,0,0
1931666,0.134142,0.0382855,0.791524,0,0,0
1931669,0.13368,0.0398029,0.803882,0,0,0
1931670,0.133359,0.040116,0.808084,0,0,0
1931671,0.133392,0.0408714,0.811944,0,0,0
1931674,0.132756,0.0420916,0.824237,0,0,0
1931675,0.132301,0.042441,0.828413,0,0,0
1931676,0.131918,0.0425586,0.832585,0,0,0
1931679,0.131537,0.0425386,0.845364,0,0,0
1931680,0.13122,0.0428121,0.849395,0,0,0
1931681,0.130761,0.042949,0.853353,0,0,0
1931684,0.128321,0.0440159,0.864907,0,0,0
1931685,0.128742,0.0424976,0.869864,0,0,0
1931686,0.12828,0.0427019,0.873459,0,0,0
1931689,0.126477,0.0426578,0.885391,0,0,0
1931690,0.125885,0.0427116,0.88934,0,0,0
1931691,0.124627,0.0429536,0.893742,0,0,0
1931694,0.122782,0.0436489,0.904711,0,0,0
1931695,0.121493,0.0440571,0.907841,0,0,0
1931696,0.120442,0.0439771,0.911885,0,0,0
1931699,0.118106,0.0434991,0.923595,0,0,0
1931700,0.11682,0.0439142,0.926838,0,0,0
1931704,0.114924,0.0420783,0.943099,0,0,0
1931705,0.114008,0.0417502,0.947,0,0,0
1931709,0.110371,0.0408406,0.961895,0,0,0
1931714,0.105694,0.0384988,0.980269,0,0,0
1931715,0.104901,0.0381975,0.983945,0,0,0
1931716,0.103159,0.0380534,0.987933,0,0,0
